ScreenTime,SocialMediaHours,StudyHours,SleepHours,StressLevel,SocialPct,StudySleepRatio,ScreenMinusStudy,StressPerHour,DailyLoad,RiskLevel
3.52,4.13,1.85,6.0,4,1.1732954545454546,0.30833333333333335,1.67,1.1363636363636365,9.5,Medium
8.1,4.27,2.65,7.98,3,0.5271604938271605,0.3320802005012531,5.449999999999999,0.3703703703703704,15.02,Medium
1.93,0.49,2.47,4.96,5,0.2538860103626943,0.497983870967742,-0.5400000000000003,2.5906735751295336,4.890000000000001,Medium
5.03,3.26,0.66,7.84,3,0.6481113320079522,0.08418367346938777,4.37,0.5964214711729622,8.95,Medium
9.18,3.52,1.03,5.45,1,0.38344226579520696,0.1889908256880734,8.15,0.10893246187363835,13.729999999999999,High
3.64,3.05,0.38,5.08,1,0.8379120879120878,0.07480314960629922,3.2600000000000002,0.2747252747252747,7.069999999999999,Medium
3.59,4.0,2.54,4.08,1,1.1142061281337048,0.6225490196078431,1.0499999999999998,0.2785515320334262,10.129999999999999,Medium
2.17,0.17,1.31,5.99,5,0.0783410138248848,0.21869782971619367,0.8599999999999999,2.3041474654377883,3.65,Medium
1.17,3.85,1.79,5.91,4,3.290598290598291,0.30287648054145516,-0.6200000000000001,3.418803418803419,6.81,Medium
7.11,3.66,0.54,7.3,5,0.5147679324894515,0.07397260273972603,6.57,0.7032348804500703,11.309999999999999,High
2.9,1.3,3.94,4.35,5,0.4482758620689655,0.9057471264367817,-1.04,1.7241379310344829,8.14,Medium
3.39,1.29,0.53,4.76,2,0.3805309734513274,0.11134453781512606,2.8600000000000003,0.5899705014749262,5.21,Medium
5.42,3.16,4.93,4.08,5,0.5830258302583026,1.2083333333333333,0.4900000000000002,0.922509225092251,13.51,Medium
1.48,1.73,0.89,4.57,5,1.1689189189189189,0.19474835886214442,0.59,3.3783783783783785,4.1,Medium
6.17,3.98,2.86,7.26,3,0.6450567260940032,0.3939393939393939,3.31,0.4862236628849271,13.01,Medium
2.32,2.23,0.22,6.01,5,0.9612068965517242,0.036605657237936774,2.0999999999999996,2.1551724137931036,4.77,Medium
6.3,3.91,3.94,5.61,1,0.6206349206349207,0.7023172905525846,2.36,0.15873015873015872,14.15,Medium
7.3,4.95,0.95,6.79,4,0.678082191780822,0.13991163475699558,6.35,0.547945205479452,13.2,High
1.92,1.5,2.64,8.97,1,0.78125,0.294314381270903,-0.7200000000000002,0.5208333333333334,6.0600000000000005,Low
4.73,0.72,3.7,8.17,5,0.15221987315010568,0.4528763769889841,1.0300000000000002,1.0570824524312896,9.15,Medium
7.25,4.51,0.75,7.5,4,0.6220689655172413,0.1,6.5,0.5517241379310345,12.51,High
4.73,2.71,2.76,8.59,1,0.5729386892177589,0.32130384167636783,1.9700000000000006,0.2114164904862579,10.2,Medium
1.45,4.87,1.08,4.2,4,3.3586206896551727,0.2571428571428572,0.3699999999999999,2.7586206896551726,7.4,Medium
5.82,3.18,3.8,4.35,4,0.5463917525773195,0.8735632183908046,2.0200000000000005,0.6872852233676976,12.8,Medium
6.97,4.97,3.61,6.37,1,0.7130559540889526,0.5667189952904238,3.36,0.14347202295552366,15.549999999999999,Medium
5.63,2.73,0.88,5.75,3,0.4849023090586146,0.15304347826086956,4.75,0.5328596802841918,9.24,Medium
9.5,2.63,4.31,8.69,2,0.2768421052631579,0.4959723820483314,5.19,0.21052631578947367,16.439999999999998,Medium
6.28,0.68,0.1,6.45,5,0.10828025477707007,0.015503875968992248,6.180000000000001,0.7961783439490445,7.06,Medium
9.13,1.78,4.3,6.7,2,0.1949616648411829,0.6417910447761194,4.830000000000001,0.21905805038335158,15.21,Medium
2.24,0.13,2.79,8.48,4,0.05803571428571428,0.3290094339622641,-0.5499999999999998,1.7857142857142856,5.16,Low
2.25,0.8,2.02,6.23,2,0.35555555555555557,0.32423756019261635,0.22999999999999998,0.8888888888888888,5.07,Low
8.27,3.73,3.79,8.39,3,0.45102781136638453,0.45172824791418353,4.4799999999999995,0.36275695284159615,15.79,Medium
4.58,0.15,3.58,5.27,1,0.03275109170305677,0.6793168880455409,1.0,0.2183406113537118,8.31,Low
2.49,1.83,4.94,5.37,2,0.7349397590361445,0.9199255121042831,-2.45,0.8032128514056224,9.260000000000002,Low
9.35,4.31,1.39,5.64,4,0.46096256684491976,0.24645390070921985,7.96,0.42780748663101603,15.05,High
4.13,3.46,0.02,6.74,2,0.837772397094431,0.002967359050445104,4.11,0.48426150121065376,7.609999999999999,Medium
7.76,3.45,4.67,5.1,2,0.4445876288659794,0.915686274509804,3.09,0.2577319587628866,15.88,Medium
7.53,0.94,4.29,7.36,5,0.12483399734395749,0.5828804347826086,3.24,0.6640106241699867,12.760000000000002,Medium
8.95,2.21,3.64,4.71,3,0.246927374301676,0.772823779193206,5.309999999999999,0.335195530726257,14.8,Medium
6.61,2.91,2.58,4.47,1,0.4402420574886536,0.5771812080536913,4.03,0.151285930408472,12.1,Medium
7.76,4.95,3.53,8.35,3,0.6378865979381444,0.4227544910179641,4.23,0.3865979381443299,16.240000000000002,Medium
4.14,1.02,3.9,5.18,5,0.2463768115942029,0.752895752895753,0.23999999999999977,1.2077294685990339,9.06,Medium
3.43,1.24,1.87,5.93,2,0.36151603498542273,0.31534569983136596,1.56,0.5830903790087463,6.54,Medium
9.06,1.31,3.85,6.86,1,0.1445916114790287,0.5612244897959183,5.210000000000001,0.11037527593818984,14.22,Medium
4.85,3.75,3.75,6.63,4,0.7731958762886598,0.5656108597285068,1.0999999999999996,0.8247422680412372,12.35,Medium
9.68,2.28,3.07,4.38,2,0.23553719008264462,0.7009132420091324,6.609999999999999,0.2066115702479339,15.03,Medium
6.97,0.28,2.01,8.37,1,0.04017216642754663,0.24014336917562723,4.96,0.14347202295552366,9.26,Medium
6.6,2.54,3.49,8.76,3,0.3848484848484849,0.3984018264840183,3.1099999999999994,0.4545454545454546,12.63,Medium
2.03,1.06,0.02,8.06,4,0.5221674876847291,0.0024813895781637717,2.01,1.9704433497536948,3.11,Medium
9.55,3.99,3.87,5.42,4,0.4178010471204188,0.7140221402214022,5.680000000000001,0.41884816753926696,17.41,High
5.05,1.49,4.48,6.64,3,0.29504950495049503,0.674698795180723,0.5699999999999994,0.594059405940594,11.02,Low
6.21,0.14,1.2,5.7,3,0.022544283413848634,0.21052631578947367,5.01,0.4830917874396135,7.55,Medium
4.67,2.97,0.6,6.77,2,0.6359743040685225,0.08862629246676514,4.07,0.4282655246252677,8.24,Medium
3.13,4.22,1.1,8.87,5,1.3482428115015974,0.12401352874859077,2.03,1.597444089456869,8.45,Medium
9.13,1.91,1.51,5.56,2,0.20920043811610073,0.2715827338129497,7.620000000000001,0.21905805038335158,12.55,Medium
6.16,3.75,4.42,7.34,5,0.6087662337662337,0.6021798365122616,1.7400000000000002,0.8116883116883117,14.33,Medium
1.03,2.56,2.72,5.63,1,2.4854368932038833,0.483126110124334,-1.6900000000000002,0.970873786407767,6.3100000000000005,Low
6.55,2.7,1.43,7.87,4,0.4122137404580153,0.18170266836086402,5.12,0.6106870229007634,10.68,Medium
3.94,4.8,0.69,5.63,3,1.2182741116751268,0.12255772646536411,3.25,0.7614213197969544,9.43,Medium
5.74,4.02,1.45,8.45,5,0.700348432055749,0.1715976331360947,4.29,0.8710801393728222,11.209999999999999,Medium
8.97,0.16,3.07,7.76,4,0.017837235228539576,0.3956185567010309,5.9,0.44593088071348935,12.200000000000001,Medium
4.22,3.55,1.62,7.81,1,0.8412322274881516,0.20742637644046097,2.5999999999999996,0.23696682464454977,9.39,Medium
9.18,2.33,2.29,6.35,2,0.25381263616557737,0.36062992125984256,6.89,0.2178649237472767,13.8,Medium
6.61,4.74,2.22,5.05,4,0.7170953101361573,0.43960396039603966,4.390000000000001,0.605143721633888,13.570000000000002,High
1.14,1.11,4.14,4.21,4,0.9736842105263159,0.9833729216152018,-3.0,3.5087719298245617,6.39,Low
9.36,1.34,2.13,5.61,4,0.14316239316239318,0.3796791443850267,7.2299999999999995,0.4273504273504274,12.829999999999998,Medium
7.22,0.41,1.73,4.19,1,0.05678670360110803,0.41288782816229114,5.49,0.13850415512465375,9.36,Medium
9.98,2.14,3.37,7.47,1,0.21442885771543085,0.45113788487282463,6.61,0.1002004008016032,15.490000000000002,Medium
2.55,0.55,1.11,7.35,5,0.21568627450980396,0.15102040816326534,1.4399999999999997,1.9607843137254903,4.21,Medium
2.23,3.17,2.34,6.15,2,1.42152466367713,0.38048780487804873,-0.10999999999999988,0.8968609865470852,7.74,Medium
9.39,4.01,1.57,7.84,5,0.4270500532481363,0.20025510204081634,7.82,0.5324813631522897,14.97,High
7.27,3.48,3.13,6.68,5,0.4786795048143054,0.468562874251497,4.14,0.687757909215956,13.879999999999999,Medium
1.59,3.83,4.39,4.2,1,2.408805031446541,1.045238095238095,-2.8,0.6289308176100629,9.809999999999999,Medium
7.8,1.71,2.24,4.67,5,0.21923076923076923,0.47965738758029985,5.56,0.6410256410256411,11.75,Medium
7.78,4.23,3.92,4.97,3,0.5437017994858612,0.7887323943661972,3.8600000000000003,0.3856041131105398,15.930000000000001,Medium
9.31,2.14,2.28,5.68,4,0.22986036519871106,0.4014084507042253,7.030000000000001,0.4296455424274973,13.73,High
7.4,4.12,3.28,4.26,1,0.5567567567567567,0.7699530516431925,4.120000000000001,0.13513513513513511,14.799999999999999,Medium
2.12,3.13,0.66,7.03,3,1.4764150943396226,0.09388335704125178,1.46,1.4150943396226414,5.91,Medium
1.18,0.72,2.16,6.56,3,0.6101694915254238,0.32926829268292684,-0.9800000000000002,2.5423728813559325,4.0600000000000005,Low
1.24,0.39,4.55,7.09,3,0.31451612903225806,0.6417489421720733,-3.3099999999999996,2.4193548387096775,6.18,Low
1.25,0.09,3.03,6.16,4,0.072,0.49188311688311687,-1.7799999999999998,3.2,4.37,Low
3.22,0.33,3.83,8.24,1,0.10248447204968944,0.46480582524271846,-0.6099999999999999,0.3105590062111801,7.380000000000001,Low
8.74,2.29,2.52,6.27,5,0.2620137299771167,0.40191387559808617,6.220000000000001,0.5720823798627002,13.55,Medium
5.85,0.57,2.49,4.08,4,0.09743589743589744,0.6102941176470589,3.3599999999999994,0.6837606837606838,8.91,Medium
5.98,0.14,4.21,8.37,2,0.023411371237458196,0.5029868578255675,1.7700000000000005,0.33444816053511706,10.33,Low
8.58,3.77,0.34,7.28,3,0.4393939393939394,0.046703296703296704,8.24,0.34965034965034963,12.69,High
2.12,1.97,2.87,8.12,3,0.9292452830188679,0.353448275862069,-0.75,1.4150943396226414,6.96,Low
3.51,3.73,4.71,8.76,3,1.0626780626780628,0.5376712328767124,-1.2000000000000002,0.8547008547008548,11.95,Medium
6.27,2.26,2.59,4.25,4,0.36044657097288674,0.6094117647058823,3.6799999999999997,0.6379585326953748,11.12,Medium
9.73,2.25,0.97,5.18,5,0.23124357656731756,0.18725868725868727,8.76,0.513874614594039,12.950000000000001,High
6.05,2.39,4.24,4.32,1,0.3950413223140496,0.9814814814814815,1.8099999999999996,0.1652892561983471,12.68,Medium
1.17,2.37,1.26,6.11,5,2.025641025641026,0.20621931260229132,-0.09000000000000008,4.273504273504273,4.8,Medium
8.21,4.02,3.5,8.32,3,0.48964677222898895,0.4206730769230769,4.710000000000001,0.3654080389768575,15.73,Medium
3.1,2.01,2.7,4.41,5,0.6483870967741935,0.6122448979591837,0.3999999999999999,1.6129032258064515,7.81,Medium
8.26,4.52,4.74,6.37,3,0.5472154963680387,0.7441130298273155,3.5199999999999996,0.36319612590799033,17.52,Medium
4.49,0.19,3.12,4.63,2,0.042316258351893093,0.6738660907127431,1.37,0.4454342984409799,7.800000000000001,Low
8.77,3.87,4.19,7.86,5,0.44127708095781076,0.5330788804071247,4.579999999999999,0.5701254275940707,16.830000000000002,Medium
7.72,0.63,0.04,8.21,2,0.08160621761658031,0.0048721071863581,7.68,0.2590673575129534,8.389999999999999,Medium
6.01,3.09,4.95,4.22,1,0.5141430948419301,1.1729857819905214,1.0599999999999996,0.1663893510815308,14.05,Medium
2.23,0.05,0.39,6.43,2,0.022421524663677132,0.06065318818040436,1.8399999999999999,0.8968609865470852,2.67,Low
1.54,2.69,1.61,5.2,5,1.7467532467532467,0.3096153846153846,-0.07000000000000006,3.2467532467532467,5.840000000000001,Medium
2.09,0.02,4.73,8.76,2,0.009569377990430623,0.5399543378995434,-2.6400000000000006,0.9569377990430623,6.84,Low
1.4,4.76,0.04,8.72,5,3.4,0.004587155963302752,1.3599999999999999,3.5714285714285716,6.2,Medium
1.97,4.53,4.11,7.07,4,2.2994923857868024,0.5813295615275813,-2.1400000000000006,2.030456852791878,10.61,Medium
3.03,3.98,4.31,8.87,3,1.3135313531353137,0.4859075535512965,-1.2799999999999998,0.9900990099009902,11.32,Medium
7.42,4.58,2.2,5.72,2,0.6172506738544474,0.38461538461538464,5.22,0.2695417789757412,14.2,High
6.04,0.73,1.28,8.49,4,0.12086092715231787,0.15076560659599528,4.76,0.6622516556291391,8.049999999999999,Medium
1.11,0.79,4.01,6.17,3,0.7117117117117117,0.6499189627228524,-2.8999999999999995,2.7027027027027026,5.91,Low
1.65,0.94,2.39,5.18,1,0.5696969696969697,0.4613899613899614,-0.7400000000000002,0.6060606060606061,4.98,Low
9.71,3.11,0.67,8.7,1,0.3202883625128733,0.07701149425287357,9.040000000000001,0.10298661174047373,13.49,High
6.11,4.53,4.64,7.42,3,0.7414075286415712,0.6253369272237196,1.4700000000000006,0.4909983633387888,15.280000000000001,Medium
2.83,4.95,4.48,4.32,1,1.7491166077738516,1.037037037037037,-1.6500000000000004,0.35335689045936397,12.260000000000002,Medium
3.27,3.56,2.46,8.35,4,1.0886850152905199,0.2946107784431138,0.81,1.2232415902140672,9.29,Medium
7.69,3.66,4.28,7.51,5,0.4759427828348505,0.5699067909454062,3.41,0.6501950585175552,15.630000000000003,Medium
2.76,4.55,2.09,7.02,2,1.6485507246376812,0.29772079772079774,0.6699999999999999,0.7246376811594204,9.399999999999999,Medium
6.23,2.0,3.42,7.66,1,0.32102728731942215,0.4464751958224543,2.8100000000000005,0.16051364365971107,11.65,Medium
9.73,1.25,1.99,5.27,3,0.12846865364850976,0.3776091081593928,7.74,0.3083247687564234,12.97,Medium
8.62,0.87,2.53,7.0,1,0.10092807424593968,0.3614285714285714,6.09,0.1160092807424594,12.019999999999998,Medium
3.16,0.6,0.95,8.07,2,0.18987341772151897,0.11771995043370508,2.21,0.6329113924050632,4.71,Low
5.44,4.06,4.82,4.27,1,0.7463235294117646,1.1288056206088994,0.6200000000000001,0.1838235294117647,14.32,Medium
6.58,0.73,1.47,4.65,1,0.11094224924012158,0.3161290322580645,5.11,0.1519756838905775,8.780000000000001,Medium
8.46,1.32,0.52,8.21,5,0.15602836879432624,0.06333739342265529,7.940000000000001,0.5910165484633569,10.3,Medium
2.41,4.1,0.72,7.09,2,1.701244813278008,0.10155148095909731,1.6900000000000002,0.8298755186721991,7.2299999999999995,Medium
1.17,1.55,0.07,6.66,4,1.324786324786325,0.010510510510510511,1.0999999999999999,3.418803418803419,2.7899999999999996,Medium
1.63,4.91,3.58,5.24,3,3.012269938650307,0.683206106870229,-1.9500000000000002,1.8404907975460123,10.120000000000001,Medium
5.38,1.33,2.82,5.48,4,0.2472118959107807,0.5145985401459854,2.56,0.7434944237918216,9.53,Medium
6.46,2.67,3.97,8.36,3,0.413312693498452,0.4748803827751197,2.4899999999999998,0.46439628482972134,13.1,Medium
6.12,1.57,2.54,6.11,3,0.25653594771241833,0.4157119476268412,3.58,0.49019607843137253,10.23,Medium
3.86,4.55,3.96,4.32,4,1.1787564766839378,0.9166666666666666,-0.10000000000000009,1.0362694300518136,12.370000000000001,Medium
9.9,1.83,3.48,8.48,1,0.18484848484848485,0.410377358490566,6.42,0.10101010101010101,15.21,Medium
6.22,2.17,3.89,5.02,2,0.34887459807073956,0.7749003984063746,2.3299999999999996,0.3215434083601286,12.280000000000001,Medium
4.42,2.56,2.03,8.13,2,0.579185520361991,0.2496924969249692,2.39,0.45248868778280543,9.01,Medium
5.96,4.69,3.24,8.41,4,0.7869127516778525,0.38525564803804996,2.7199999999999998,0.6711409395973155,13.89,Medium
7.71,0.15,0.9,6.43,3,0.019455252918287938,0.13996889580093314,6.81,0.38910505836575876,8.76,Medium
7.02,3.58,1.61,6.99,1,0.50997150997151,0.23032904148783978,5.409999999999999,0.14245014245014245,12.209999999999999,Medium
3.38,4.46,0.86,6.64,2,1.319526627218935,0.12951807228915663,2.52,0.591715976331361,8.7,Medium
1.6,0.14,2.04,7.12,3,0.08750000000000001,0.28651685393258425,-0.43999999999999995,1.875,3.7800000000000002,Low
4.33,2.61,1.21,8.28,2,0.602771362586605,0.1461352657004831,3.12,0.4618937644341801,8.149999999999999,Medium
6.67,1.63,2.03,5.41,2,0.24437781109445275,0.3752310536044362,4.640000000000001,0.29985007496251875,10.33,Medium
2.89,4.3,4.88,8.42,1,1.4878892733564013,0.5795724465558195,-1.9899999999999998,0.3460207612456747,12.07,Low
7.77,2.79,1.6,6.84,5,0.3590733590733591,0.23391812865497078,6.17,0.6435006435006435,12.159999999999998,High
1.6,3.45,4.91,4.58,5,2.15625,1.072052401746725,-3.31,3.125,9.96,Medium
3.34,2.26,3.18,5.14,1,0.6766467065868264,0.6186770428015564,0.1599999999999997,0.29940119760479045,8.78,Medium
8.24,3.14,1.88,6.98,5,0.38106796116504854,0.26934097421203435,6.36,0.6067961165048543,13.260000000000002,High
2.74,1.45,4.29,5.2,1,0.5291970802919708,0.825,-1.5499999999999998,0.36496350364963503,8.48,Low
6.76,0.05,3.1,4.66,4,0.007396449704142012,0.6652360515021459,3.6599999999999997,0.591715976331361,9.91,Medium
5.72,2.88,1.26,4.81,2,0.5034965034965035,0.26195426195426197,4.46,0.3496503496503497,9.86,Medium
9.32,1.56,3.96,8.22,1,0.16738197424892703,0.4817518248175182,5.36,0.1072961373390558,14.84,Medium
3.37,2.59,2.16,7.01,5,0.7685459940652818,0.3081312410841655,1.21,1.4836795252225519,8.120000000000001,Medium
1.59,4.58,1.79,8.82,1,2.880503144654088,0.20294784580498865,-0.19999999999999996,0.6289308176100629,7.96,Medium
7.62,2.13,1.65,5.73,2,0.2795275590551181,0.28795811518324604,5.970000000000001,0.26246719160104987,11.4,Medium
7.95,1.24,3.49,6.98,5,0.1559748427672956,0.5,4.46,0.6289308176100629,12.68,Medium
9.17,1.86,1.34,6.99,5,0.202835332606325,0.1917024320457797,7.83,0.5452562704471101,12.37,High
9.39,4.66,4.04,7.08,1,0.49627263045793396,0.5706214689265536,5.3500000000000005,0.10649627263045792,18.09,Medium
1.13,4.68,1.48,4.3,2,4.1415929203539825,0.34418604651162793,-0.3500000000000001,1.7699115044247788,7.289999999999999,Medium
3.11,4.22,2.72,7.75,1,1.3569131832797428,0.3509677419354839,0.3899999999999997,0.3215434083601286,10.05,Medium
6.55,4.6,2.44,8.74,5,0.7022900763358778,0.2791762013729977,4.109999999999999,0.7633587786259542,13.589999999999998,High
9.54,1.14,4.28,6.67,1,0.11949685534591195,0.6416791604197901,5.259999999999999,0.10482180293501049,14.96,Medium
9.55,0.44,4.44,4.96,1,0.04607329842931937,0.8951612903225807,5.11,0.10471204188481674,14.43,Medium
6.01,1.14,0.92,7.76,2,0.1896838602329451,0.11855670103092784,5.09,0.3327787021630616,8.07,Medium
9.24,1.57,2.93,4.04,4,0.1699134199134199,0.7252475247524752,6.3100000000000005,0.4329004329004329,13.74,High
6.77,0.87,4.49,5.64,1,0.12850812407680945,0.796099290780142,2.2799999999999994,0.14771048744460857,12.129999999999999,Low
4.51,3.04,2.23,8.59,2,0.6740576496674058,0.259604190919674,2.28,0.4434589800443459,9.78,Medium
5.37,2.07,4.61,6.94,5,0.3854748603351955,0.6642651296829971,0.7599999999999998,0.931098696461825,12.05,Medium
6.44,4.08,1.39,8.28,3,0.6335403726708074,0.1678743961352657,5.050000000000001,0.4658385093167702,11.91,Medium
5.95,0.93,3.04,7.02,2,0.15630252100840336,0.4330484330484331,2.91,0.3361344537815126,9.92,Medium
9.34,3.51,3.41,8.11,4,0.3758029978586724,0.42046855733662153,5.93,0.4282655246252677,16.259999999999998,Medium
9.27,1.2,1.14,8.4,5,0.12944983818770225,0.1357142857142857,8.129999999999999,0.5393743257820928,11.61,Medium
4.55,2.87,0.07,5.6,5,0.6307692307692309,0.012500000000000002,4.4799999999999995,1.098901098901099,7.49,Medium
9.67,1.74,2.08,4.61,3,0.17993795243019647,0.4511930585683297,7.59,0.31023784901758017,13.49,High
2.57,0.28,4.69,7.61,1,0.10894941634241247,0.6162943495400789,-2.1200000000000006,0.38910505836575876,7.54,Low
2.14,1.14,1.72,6.2,3,0.5327102803738317,0.27741935483870966,0.42000000000000015,1.4018691588785046,5.0,Low
2.22,3.32,3.9,4.63,5,1.4954954954954953,0.8423326133909287,-1.6799999999999997,2.252252252252252,9.44,Medium
5.55,2.49,0.87,6.95,5,0.44864864864864873,0.1251798561151079,4.68,0.9009009009009009,8.909999999999998,Medium
1.19,2.6,1.71,4.18,4,2.184873949579832,0.4090909090909091,-0.52,3.361344537815126,5.5,Medium
9.53,0.87,0.72,5.0,1,0.09129066107030431,0.144,8.809999999999999,0.10493179433368312,11.12,Medium
8.44,2.85,3.58,7.94,3,0.33767772511848343,0.45088161209068006,4.859999999999999,0.35545023696682465,14.87,Medium
1.14,4.98,3.5,4.06,4,4.36842105263158,0.8620689655172414,-2.3600000000000003,3.5087719298245617,9.620000000000001,Medium
2.59,4.08,3.44,5.52,1,1.5752895752895755,0.6231884057971014,-0.8500000000000001,0.3861003861003861,10.11,Medium
3.99,2.97,1.27,4.11,3,0.7443609022556391,0.3090024330900243,2.72,0.7518796992481203,8.23,Medium
2.18,4.88,3.46,8.99,2,2.238532110091743,0.38487208008898777,-1.2799999999999998,0.9174311926605504,10.52,Medium
8.29,4.51,1.14,6.91,1,0.5440289505428227,0.16497829232995656,7.1499999999999995,0.12062726176115804,13.94,High
4.1,2.98,2.12,5.47,4,0.726829268292683,0.38756855575868376,1.9799999999999995,0.9756097560975611,9.2,Medium
9.46,0.16,1.86,8.64,4,0.01691331923890063,0.21527777777777776,7.6000000000000005,0.4228329809725158,11.48,Medium
6.24,0.47,1.78,6.54,2,0.07532051282051282,0.27217125382262997,4.46,0.3205128205128205,8.49,Medium
8.91,0.33,0.29,6.27,2,0.037037037037037035,0.046251993620414676,8.620000000000001,0.2244668911335578,9.53,Medium
8.6,2.26,3.16,6.94,1,0.2627906976744186,0.4553314121037464,5.4399999999999995,0.11627906976744186,14.02,Medium
9.15,1.88,3.54,5.32,4,0.20546448087431693,0.6654135338345865,5.61,0.4371584699453552,14.57,Medium
